chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,bueiro_c_agua,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,bueiro_c_agua,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,bueiro_s_agua,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,bueiro_s_agua,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,bueiro_c_agua,chao4,chao4,chao4,chao4,chao4,chao3,chao3,chao3,chao4,chao4,chao4,chao4,bueiro_c_agua,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao2,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao3,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,chao3,chao2,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao2,chao2,chao2,chao2,pilar_baixo_largo,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao2,chao2,chao2,chao2,pilar_baixo_largo,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao2,chao2,chao2,chao2,pilar_baixo_largo,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,pilar_baixo_largo,chao4,chao4,chao4,chao4,chao4,chao4,chao4,bueiro_s_agua,bueiro_s_agua,chao4,chao4,chao4,chao4,chao4,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao2,chao2,chao2,chao2,pilar_baixo_largo,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1
chao2,chao2,chao2,chao2,pilar_baixo_largo,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1
chao2,chao2,chao2,chao2,pilar_baixo_largo,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,chao2,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1
pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,pilar_baixo_largo,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1
chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1,chao1
